filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
"083. Wolfgang Amadeus Mozart - The Magic Flute _Die Zauberflöte_, K.620.wav",0.33875307,0.108329915,0.056106176,0.00096537825,1168.7558900522495,120961.12078936712,1331.182890498444,85367.3802509482,2053.2292510702882,672163.974549899,0.07391981000870743,0.0012560250085168184,2.2347032e-05,0.003679126,2.5060974e-06,7.7528646e-05,151.99908088235293,-286.4493,19955.422,147.35434,2108.4146,-36.096714,1178.79,24.785055,205.1014,-6.2799907,211.52666,7.1024604,62.943558,-0.6455575,94.0107,-2.8052151,114.1177,-4.942843,109.43491,-1.1791049,70.112885,-1.4277302,62.19678,-4.034321,93.993355,1.017582,42.195892,1.0922284,41.83962,0.2845462,46.683636,4.4749722,33.319576,-0.19759429,46.320858,-3.422683,38.075947,-9.476014,63.826046,-10.086949,100.41433,classical
"084. Frédéric Chopin - Nocturnes, Op. 9.wav",0.23341054,0.08390175,0.016500773,0.00013705595,567.4893279673889,13755.352866089006,745.2995087566783,21132.57003818305,831.0033083700174,73798.82270286602,0.03801299765383127,8.82824451754787e-05,8.741283e-06,0.0003761695,4.107103e-05,6.2388053e-06,117.45383522727273,-472.20013,3622.6785,168.8376,880.97485,44.054035,886.06287,8.532861,262.2354,5.8335433,53.636303,-2.3007836,62.3516,-7.102821,61.19281,-9.459814,72.752815,-11.220667,70.21483,-9.193657,60.829998,-6.726339,71.6932,-4.9057336,67.26098,-2.4467716,80.75571,-3.03085,96.13083,-3.8059037,138.1462,-3.2179942,118.451,-3.934199,66.98828,-5.6153464,62.231304,-7.294188,57.814762,-6.0388584,104.21703,classical
085. Giuseppe Verdi - Aida.wav,0.22122198,0.083541505,0.020848112,0.0001003295,1217.976362313838,48301.44855266419,1133.785427710801,21198.247769440517,2026.0294155439726,137943.95250242777,0.09043067010932662,0.00055477129689086,-5.3597378e-06,0.00048279215,-3.6053792e-05,8.91123e-06,103.359375,-390.16452,3001.2236,170.06627,607.4001,-43.16028,516.4005,10.394195,188.52408,4.70978,151.79617,-4.372915,53.656612,-8.48379,49.65397,-10.435837,45.173267,-12.230959,46.99771,-11.235071,68.393814,-7.547437,56.255238,-6.350226,54.31658,-4.8932385,61.609352,2.5172522,126.02046,4.3949456,141.98001,7.935857,80.15883,4.6409144,114.63608,1.5197802,170.56609,-0.5944229,112.42565,-1.6344765,136.89828,classical
"086. Joseph Haydn - String Quartet in F Major, Op. 3_5 _Serenade Quartet_.wav",0.20422535,0.086003825,0.02850633,0.0003131447,1510.5420984048108,305247.84763697325,2090.2130262259543,155306.8902672924,3132.8310561992066,2853539.0741415527,0.06734161849361456,0.0016146724445863343,-4.4504523e-05,0.001072348,-0.00011162728,1.1009542e-05,143.5546875,-377.28793,1238.4779,106.95771,604.10693,32.036415,221.75183,25.34997,171.65746,3.16126,111.058464,12.747879,76.50128,-3.6146736,90.779396,6.073271,185.46814,-6.7146153,135.0318,-1.7924078,189.58124,-10.722134,188.01459,-0.5549561,208.61722,-3.2454433,222.37096,-5.4251432,352.05664,-9.56176,315.20703,-8.782064,148.66513,-2.9706917,211.30548,0.3556813,234.99728,-1.9503777,222.25015,-0.74391294,206.02864,classical
"087. Johann Sebastian Bach - Suite for Violoncello Solo No. 1 in G Major, BWV 1007.wav",0.25585073,0.0880688,0.11108429,0.0025332898,1060.497677778907,95075.81554101029,1364.3782094178557,73197.55158342591,2073.387462509675,300993.7404086114,0.04703070578560371,0.0003644889757720026,-1.0729477e-05,0.012396133,-6.728744e-05,0.00050840806,117.45383522727273,-213.53163,2921.826,155.05476,1184.2007,-23.073036,167.43797,31.315393,83.22219,17.987453,101.31395,-8.212771,43.585186,-13.733316,56.355564,1.1951271,34.12138,-10.371652,45.252136,-10.874365,56.332508,-13.372569,34.48836,-11.602988,38.27663,-4.5164347,39.94889,-3.1864479,31.6808,0.14082131,28.821444,3.7404385,31.159248,-10.769055,42.291985,-6.368563,28.927301,-5.1158857,39.17073,-4.5223303,34.124393,classical
"088. Ludwig van Beethoven - The Ruins of Athens, Op. 113.wav",0.3236341,0.079972796,0.053087797,0.00077186717,2032.460851420291,186797.86265314187,2231.8321560184377,123253.7555513805,4147.466587503628,1224464.621267915,0.10265924317917957,0.0006473746703228631,-0.00036220223,0.0021292183,-0.0010290334,0.00044713428,107.666015625,-177.97432,6950.7275,105.61992,473.3464,-15.441869,120.38609,20.84247,49.53957,3.1679742,40.351513,2.775361,27.91211,-0.50254244,28.332832,-0.15835984,29.87981,-1.6815896,34.317585,4.950617,30.571098,-1.6979578,37.58877,3.9203923,42.339966,1.8699862,36.379147,5.0468855,36.777023,2.61229,30.307585,2.8468082,33.959015,-0.60866,33.379868,4.1482005,27.205198,-3.3006392,30.607994,-0.882776,68.63261,classical
089. Cincinnati Pops Orchestra - Espana.wav,0.29477972,0.08345668,0.028933292,0.00067470956,1292.8367687853536,201272.57709185127,1560.561029498514,160289.83558182867,2377.102292654315,862965.5476659044,0.06400339226973684,0.0006907181746023028,-6.6715206e-06,0.0011600748,-1.16915135e-05,7.7153774e-05,117.45383522727273,-326.07236,16317.883,134.07596,655.4871,-8.415646,561.1328,11.362964,153.33623,2.6777215,281.39658,-3.441791,66.25236,-7.5671797,44.397583,-6.2428265,41.20749,-10.439639,43.891026,-5.293525,36.63808,-9.818335,34.051735,-8.93021,57.756245,-6.6875362,47.998566,-5.3441973,35.016224,-5.7106814,66.10957,-2.2283046,42.31271,-0.23388304,61.781227,5.076639,70.00756,5.1085215,99.83467,2.4908414,63.589626,classical
"09  Beethoven - Symphony No. 5 in C minor, Op. 67; I. Allegro con brio.flac",0.27173218,0.085076645,0.03771584,0.00043811923,1264.2610388114347,144526.19630544723,1405.1281290347367,74381.17327150899,2324.0942798531833,592404.1030357665,0.07132987857972137,0.0006550939777200478,-0.00058272586,0.001377032,-0.0004465858,0.00011781333,95.703125,-295.86664,8265.26,156.63992,910.66235,-30.595497,266.42438,25.879827,218.49289,-2.692028,85.46996,-0.7822114,71.39483,-8.6563,55.426895,-5.588331,68.04336,-6.5016575,50.579525,-2.1753697,53.165127,-5.0796094,71.83482,-2.7229235,59.806767,-2.1314876,55.170025,1.2698685,68.41763,0.443311,62.105583,3.5964038,51.421192,1.3374609,73.763245,5.6804857,92.16331,2.0531645,61.86135,0.0024646488,128.20132,classical
"09  Grieg - Lyric Pieces, Book 8, Op. 65; No. 6. Wedding - Day at Troldhaugen (arr. for orchestra).flac",0.24702497,0.084785864,0.04509852,0.0011872292,1310.6399850047376,36290.27860850022,1356.4267830599865,33940.695111188266,2261.1863269156347,170967.35513911358,0.0814579352505805,0.00031670214158526655,-2.2441031e-06,0.0028030344,-1.6356864e-05,5.7676272e-05,135.99917763157896,-293.96835,8706.077,146.42966,273.21677,-42.699883,223.01414,7.116043,70.314156,-9.728947,127.573906,-15.586534,100.377655,-13.650657,87.234055,-13.225501,106.37072,-15.821159,92.707855,-10.805648,88.8064,-11.038222,84.43611,-6.558139,75.718185,-8.776663,69.434044,-6.277862,102.84067,-2.6786997,88.854576,-0.75338405,67.89986,-4.5456495,91.269806,-3.5703092,92.16169,-5.3665237,122.39614,-2.390347,153.62843,classical
"09  Händel - Rinaldo, Act II Scene 4; Aria, Lascia ch'io pianga.flac",0.19851127,0.08775311,0.06670664,0.0015192189,1392.6038092688816,169627.66506850193,1485.1211465050856,137674.91961853034,2494.4682496250966,922679.6510532491,0.08049119884384674,0.0008940749030126521,1.592178e-05,0.00542623,6.8987065e-05,0.0001282456,123.046875,-271.2825,5612.6587,136.39392,618.627,-26.385464,506.59253,20.679707,185.9584,-0.19105232,91.63849,-9.387722,136.96614,-5.9215517,127.41117,-6.0030017,119.45716,-10.816827,140.06577,1.4417955,175.48602,-5.0214067,301.51266,2.3911343,190.12369,-1.481201,160.16806,-0.5293767,272.9625,2.2929163,225.10252,0.94621575,218.78716,1.9830908,186.33383,-2.4931636,115.68934,-6.1754403,78.92105,-2.8853612,195.02783,classical
"09  Mozart - Clarinet Concerto in A major, K. 622; II. Adagio.flac",0.20303798,0.08576178,0.0573833,0.0014682742,1148.691578917679,45689.338118546766,1300.776425133842,28253.07817180372,1945.4632360499709,190529.67487650047,0.059253987882159444,0.0003805110262517753,1.478743e-07,0.0045032105,-1.4161154e-05,3.4498535e-05,92.28515625,-326.40045,9258.788,139.54123,729.1693,-27.537884,361.1612,14.80645,164.45642,-4.621446,194.56161,-15.220378,141.3029,-16.594923,158.76273,-11.389545,132.67809,-8.657371,110.64947,-1.0774729,190.3261,-7.076027,184.60379,-5.3427052,162.05461,-4.3340697,190.75,-5.09742,169.32005,-3.4910975,166.84398,-3.0590127,125.89874,-6.101508,98.02043,-4.72844,94.46793,-4.7214975,166.44585,-5.103247,186.15732,classical
"09  Mozart - Requiem in D minor, K. 626; Sequence No. 6; Lacrimosa dies illa.flac",0.2986092,0.08463345,0.04219619,0.000593857,1266.6358434470053,78360.01360822865,1426.5473748193858,72934.35549542813,2327.6609249528346,528653.1806909754,0.06544026944659442,0.00032513233773642916,-1.0500279e-06,0.0017730925,-1.5439633e-05,0.00012626112,161.4990234375,-279.06442,6698.221,155.88704,331.34732,-30.15302,406.46857,23.465317,126.524345,-12.926011,182.91356,-19.229843,58.452652,-10.503966,87.693924,-9.440548,113.60293,-21.575748,49.885136,-7.6139207,67.39643,-4.3172936,116.93993,2.1516438,135.97238,-1.2120842,83.85915,0.5916079,82.40193,0.22686756,75.13132,-0.3622444,60.215786,-1.0800674,57.161797,2.9163122,58.888374,2.5357492,57.424664,4.730714,71.456665,classical
09  Satie - Gymnopedie No. 3.flac,0.2220506,0.084633656,0.026397651,0.00033412882,567.0120955827986,13148.247375792957,738.9878721066844,15661.362237748168,758.6120794432082,49660.013034685675,0.04188901352070434,0.00019808437710123534,-9.551152e-07,0.0009632074,-2.4298099e-05,1.6951091e-05,107.666015625,-454.43396,3234.1875,184.19041,509.4719,48.349354,822.28174,8.022808,109.85907,3.4215548,65.46372,-2.0193777,60.32146,-9.062848,59.26922,-11.198599,78.89856,-7.201364,112.46788,-5.1661224,77.68276,-7.3763747,109.399055,-7.6141534,124.16816,-5.0293546,107.440186,-5.080533,94.37047,-4.2299714,94.92043,0.00128873,92.83779,0.7201401,51.67014,-2.45193,86.642555,-2.7306292,79.24915,-1.045838,82.77584,classical
"09  Tchaikovsky - The Nutcracker Suite, Op. 71a- VIII. Waltz of the Flowers.flac",0.27076095,0.08178731,0.028826829,9.521593e-05,1232.766216885584,27427.87631960514,1398.2721755525124,26974.498943036935,2165.6535712558048,105422.39393544765,0.07773800309597523,0.00031416527048883254,-9.970266e-06,0.0008092182,-7.443327e-05,2.118752e-05,184.5703125,-306.7974,733.30914,157.4797,221.11963,-32.334755,134.29507,22.349743,80.687,-1.5634782,65.56986,0.3421311,48.591454,-4.7449303,42.213894,-10.722658,53.84379,-13.137964,64.07637,-12.530994,66.511215,-12.04388,72.28068,-5.138219,100.80568,-0.0039294926,103.18308,1.8748853,91.21748,-6.15905,113.28613,-6.5516143,72.187645,-7.357716,93.99037,-5.3685474,116.96961,-1.0690708,57.846737,-1.6708716,125.32827,classical
"09  Vivaldi - Concerto for Oboe and Violin in B flat major, RV 548; II. Largo.flac",0.18976495,0.0835516,0.05127637,0.0005368928,1703.5836616456652,88007.53705484331,1797.382419423633,107889.11659848821,3111.256186659491,483818.724574926,0.10821589892124613,0.0009216849714902374,-0.005243904,0.0030669787,-5.0425147e-05,1.5402762e-05,161.4990234375,-285.1064,3495.7996,99.750916,485.93073,-26.976515,274.3081,23.205862,91.293686,2.0926383,79.15431,6.3077207,48.04529,0.37751657,52.827072,3.2867205,84.72101,-11.511534,97.57717,-1.4435738,133.56287,2.747183,156.16298,3.4543612,157.69797,-7.1897492,219.32735,-10.249226,176.24059,-9.666338,227.58405,-3.336301,218.06995,-2.7137103,89.05806,1.0300025,72.215225,-9.437302,79.12833,-2.0840423,125.695045,classical
090. Camille Saint-Saëns - Carnival of the Animals.wav,0.25268635,0.08238648,0.044721458,0.0005946814,880.9732458633398,64275.23494288816,1363.2925926649446,77909.84154492807,1643.7067273969622,381390.9961588146,0.041605946449303405,0.00019354819805839725,-2.1529324e-07,0.0024161274,-4.8992833e-06,2.1405618e-05,107.666015625,-338.96088,3614.3064,150.40875,226.84955,19.433037,277.38522,41.112106,87.40953,26.306181,55.6401,2.063433,46.194237,5.8089848,38.362564,2.5706482,33.438553,-7.184166,47.27378,-1.8454419,41.105053,-7.81752,85.90166,-4.606073,53.742157,-3.0373185,34.209427,-7.6143446,33.58458,-9.230641,31.995012,-3.5589437,40.40881,-5.4466634,48.75109,-2.8862145,66.59605,0.1636362,123.1826,1.7225813,171.73854,classical
"091. Johann Sebastian Bach - Cantata, BWV 208 _Was mir behagt, ist nur die muntre Jagd!_.wav",0.24750978,0.08666378,0.035811327,0.00014015894,1491.7114818306522,87262.62945219682,1678.3669006839389,66651.10903184002,2788.5498046875,438559.43061065377,0.08947602735584366,0.0006984011377004091,-3.461145e-06,0.0013619417,-1.5655123e-05,9.250583e-06,112.34714673913044,-304.55624,1114.995,124.96206,513.95557,-16.43346,228.92328,32.361755,347.62012,2.1568959,90.99895,1.2054608,142.51785,-3.4614005,156.68771,7.2320275,86.41254,2.069077,134.0367,-3.0056567,149.05241,-5.619831,182.02138,0.8161657,191.8119,3.3118355,180.46622,2.9334588,171.37517,0.35439506,269.49588,6.3541837,348.645,-0.15668367,307.17426,-0.062769085,188.97542,-2.9329317,132.805,1.1634468,168.13348,classical
"092. Luxemburg Radio Symphony Orchestra - Peter and the Wolf, Op. 67.wav",0.34804565,0.080464415,0.06980906,0.0009983418,1481.2450685421993,188443.32487830252,1902.6756922291381,236390.57897457018,3130.381071013932,1373692.2257807523,0.06367346229198917,0.0002936919972525199,-4.7019063e-07,0.0037181468,5.6820545e-06,0.00060111604,107.666015625,-197.14445,8406.135,134.59944,793.2763,0.69412273,264.86847,21.327072,81.34487,-7.622139,91.34598,1.7753763,45.269527,-8.557188,60.580627,-5.318539,41.953148,-12.913579,30.05817,-6.9398313,44.404316,-8.212909,51.523254,-2.7694993,31.31835,-8.77873,33.40661,-5.2645183,29.753958,-7.400808,47.03072,-3.1355171,32.26083,-7.5391893,35.10067,-3.0338044,29.379768,-7.4261827,60.541843,-5.0331984,48.44028,classical
"093. Vienna Opera Orchestra - Thunder and Lightning (_Unter Donner & Blitz), fast Polka, Op. 316.wav",0.323623,0.08431736,0.05314967,0.0010665591,1587.2271284959957,342269.6075828879,1748.7595893443197,254730.22131335273,3189.530713344137,1799622.7727332425,0.08721980517124613,0.0012968952876788017,1.8335011e-06,0.0019824582,-1.3469552e-05,0.00066986046,80.74951171875,-218.9943,7790.3438,138.24718,1096.1664,-20.397766,267.10883,29.278341,94.853355,-3.5168025,81.26844,3.5006742,95.56239,-4.075364,50.62229,2.5930278,77.26216,-2.303036,58.309956,0.8023693,88.62463,-2.6431048,61.815495,-2.4078565,63.431114,-4.646646,70.2127,-0.44780454,39.99578,-1.1274724,35.242004,1.3477929,33.954132,-1.08421,43.40717,5.1699038,75.9023,5.8067913,111.80607,3.936964,136.93996,classical
"094. Antonio Vivaldi - Oboe Concerto in C Major, RV 452.wav",0.22081654,0.082126275,0.025308553,0.0001446503,1618.4167922481683,147811.68668074076,1772.9090714728468,97468.26503327044,3014.6151043682275,947550.13221999,0.09294539413215944,0.0008279533142519235,1.0858889e-05,0.0006699672,2.8401511e-05,2.1237669e-05,184.5703125,-309.73032,2977.9463,123.13347,611.92664,-21.140753,193.55542,14.829476,207.08842,-10.349856,66.07837,5.046672,45.632202,-4.25431,68.43708,0.54836553,37.99017,-8.28134,90.36097,-0.4684722,111.12391,1.0949806,105.40705,7.4772396,135.8709,0.8776094,192.23116,-0.6371071,149.84099,-3.3794603,102.0199,2.4528074,113.26907,1.2817518,106.27825,4.874611,90.633316,-4.0056195,80.08954,-5.12356,108.83811,classical
"095. Württemberg Chamber Orchestra - Clarinet Concerto No. 1 in F Minor, Op. 73.wav",0.22183272,0.085632056,0.060820684,0.00088185543,1381.5611232149467,108127.23479819925,1444.7311591386674,55964.36000003827,2516.0014527500966,444682.03850972967,0.07977238232875387,0.0010267847528691104,-5.301227e-06,0.0042772824,-4.905264e-06,5.5541437e-05,129.19921875,-264.27383,2284.363,138.88434,997.727,-34.57481,279.9333,26.453276,109.2291,-9.56196,121.56791,-1.8511035,132.78854,-3.4881625,145.18765,-1.7810969,217.4836,-6.999826,198.49323,-2.475294,189.67508,-7.208509,214.7116,-1.4446579,207.36711,-2.6818275,98.54908,-0.8945112,156.63733,-1.5116006,105.63209,0.25750685,79.749985,0.56598693,80.73214,-0.39584938,69.283714,-4.8986354,122.75711,-4.905135,176.80415,classical
"096. Antonio Vivaldi - Flute Concerto in G Minor, Op. 10_2 _La Notte_, RV 439.wav",0.16587245,0.080508664,0.040066414,0.00069303694,1364.6614771045697,18410.930423783186,1207.7631553369542,13707.597803184088,2210.9866304663315,78641.67337068918,0.08116882135255418,0.00018863548964330852,1.2285341e-05,0.0022120269,4.312e-05,1.7328604e-05,66.25600961538461,-340.00345,858.1244,117.78571,143.78542,-49.736702,237.79848,-5.049084,112.2352,-5.2706876,118.37142,-22.594034,70.27882,-5.7259583,114.007416,-4.518856,197.29964,1.408679,157.1729,-1.4803888,87.81295,-10.133091,179.55728,-4.1139402,228.87317,0.556723,164.66998,3.5685642,178.4839,9.18992,232.69751,10.78606,160.67729,7.1912875,103.22002,0.72926563,101.54293,-2.7743416,140.6771,3.757303,176.85904,classical
097. Aaron Copland - Appalachian Spring - Concert Suite.wav,0.2725859,0.08066793,0.0696558,0.0008875581,1217.925420001735,34855.55186226099,1322.2828981392463,25381.042428468663,2185.24511945506,152893.200598654,0.07428261960623066,0.0002780656131728973,-6.6872985e-08,0.004659871,-1.5580114e-05,0.00019432046,80.74951171875,-220.32549,5844.2524,170.2057,160.97533,-38.996872,239.47842,19.366743,101.68058,-9.692284,137.14998,-2.5527859,87.94859,-11.637565,48.601223,-3.797127,53.386333,-6.1127143,50.163532,-2.6260571,58.060806,-3.6599264,57.769096,-1.0699666,56.090473,-5.633998,89.52303,-1.6491178,72.81575,-3.1377313,40.851696,1.8476022,57.81441,-4.078526,52.28647,-3.4815345,76.192184,-5.5763683,74.13897,0.8652496,66.58887,classical
098. Erik Satie - 3 Gnossiennes.wav,0.26022553,0.083491184,0.024474656,0.00016166775,484.04014739493823,5312.696036620281,799.7827301287948,18482.102101007302,688.2041718568595,33628.80906504397,0.03205271623452012,6.202614767083012e-05,-6.98556e-05,0.00060336856,-0.00024914884,2.641644e-05,95.703125,-458.99966,2610.4436,209.2703,625.01996,52.928986,596.2728,6.3453374,113.29003,14.161671,41.066517,9.453084,82.73657,1.2346398,45.135933,-3.482458,53.406105,-7.432457,55.452038,-5.36977,45.752808,-1.4644282,32.30804,-1.8488188,46.586384,-2.1212692,51.951965,-1.9925827,51.585564,-4.3197083,56.095867,-3.82911,52.62806,2.241678,84.12581,5.7765594,88.87562,1.9892958,53.351658,-2.3519838,66.79267,classical
"099. Franz Schubert - Sonata for Cello and Piano in A Minor, D821 _Arpeggione_.wav",0.27072608,0.084419414,0.09356766,0.0024103376,890.7848164641164,27123.567924992243,1022.8146142037266,34275.17110961035,1533.0990628930438,154968.54383327818,0.05465764379353715,0.000146876209938239,3.1959512e-06,0.008769525,2.5372838e-06,0.0005010389,117.45383522727273,-245.29836,6272.877,189.93143,633.0712,-17.795668,694.63837,4.3979487,114.81088,6.960401,64.160934,-17.894585,63.89638,-15.814458,38.124702,-8.194505,41.739418,-11.367733,37.025078,-7.259701,57.21171,-7.4910975,41.77384,-3.414244,40.890522,-5.4093075,41.972576,-5.5971947,87.38862,-8.061412,50.25411,-1.2989835,50.843575,-2.8386047,58.104164,-0.42362782,59.335594,-6.7107234,59.576336,-8.263803,71.051315,classical
"10  Chopin - 24 Preludes, Op. 28; Prelude No. 15 in D flat major, ''Raindrop''.flac",0.23163696,0.08062414,0.0524359,0.0009465061,634.2226536433482,22365.522108132234,682.035839789001,23051.941065731116,1112.0016092117357,97756.55185265791,0.03954284479005418,9.6417185446192e-05,-2.2311826e-06,0.0033497226,-1.7307293e-05,6.066135e-05,67.99958881578948,-336.21033,4825.639,206.19809,544.4282,2.5812376,1077.8599,-4.0136824,289.13434,12.230614,72.36163,2.6222968,59.38738,-6.3293295,42.570522,-8.380606,62.482517,-6.4615216,40.1339,-7.656517,28.458784,-7.4009566,35.16215,-6.1170735,23.012049,-7.940924,43.988842,-8.538698,46.52427,-8.176818,22.92249,-4.849172,25.657671,-0.92650837,40.849377,-6.351299,60.97406,-7.6041656,54.789085,-3.420689,58.845303,classical
"10  Dvorák - Symphony No. 9 in E minor, Op. 95, B. 178, ''From the New World''; II. Largo.flac",0.21062906,0.08208202,0.029140042,0.00016052449,1069.2808215346856,53074.585877909856,1166.5551166730197,26052.39020589061,1750.922745743034,111059.57687180465,0.08134002213138544,0.00056364731969102,0.0049284403,0.0009023984,0.00022091519,1.437314e-05,112.34714673913044,-369.68256,3742.3943,167.04543,334.30728,-30.359554,348.6094,9.257284,104.50949,1.6251163,302.37354,3.067117,68.92521,-4.1827803,145.0617,-6.812633,104.66515,-6.8977737,134.62202,0.55749965,236.81023,5.6392274,272.62534,7.652096,217.87761,4.540712,295.48584,2.4159315,139.80928,-3.5394619,139.84781,-0.53351897,88.788765,2.7527456,82.51311,5.1667366,82.05951,1.1094394,82.06989,-0.19802205,160.30774,classical
"10  Mozart - Le nozze di Figaro (The Marriage of Figaro), K. 492; Overture.flac",0.2858484,0.084028654,0.07510838,0.0021131397,1370.4158110599042,178722.96346450198,1418.6216308318192,69557.96124133517,2424.7020048253676,646610.4769906186,0.08675042025445047,0.0011429011424397765,-3.3912897e-06,0.0059041525,-6.366729e-05,0.0004610162,75.99954044117646,-217.55894,6940.2104,153.54585,1061.9663,-40.324677,237.78076,18.237484,132.11713,-9.519079,83.50784,-3.392546,107.299194,-12.596452,65.87184,-7.081362,54.82426,-11.1628,54.240017,-4.4324813,54.310074,-3.6608207,74.6758,-2.7314267,117.87872,-4.329704,96.65388,-7.2113304,107.16518,-7.6373153,82.77067,-0.33282328,41.92828,-5.2032113,64.499794,-1.2753018,53.48906,-1.6069546,67.05055,-2.5161064,72.09218,classical
"10  Mozart - Serenade No. 13 in G major, K. 525, ''Eine kleine Nachtmusik''; I. Allegro.flac",0.27131778,0.08363957,0.030313421,0.00046727734,1665.1248895099802,108490.49804246573,1725.0859051212653,48751.52137044824,3164.6058640612905,357407.945579143,0.09667893164667182,0.0007638049193772046,-0.0015555096,0.0011401881,-0.00039864893,6.0393464e-05,135.99917763157896,-289.21072,6604.766,124.595345,528.8059,-34.38158,133.85829,22.791645,120.856255,-7.031705,84.2767,-1.6991564,36.52404,-0.046465516,71.18915,6.2994685,77.345856,2.4947052,69.80685,-1.1186876,91.75141,-12.789564,98.0906,-6.752251,68.924805,-1.3690438,102.243286,-0.70187557,65.3855,-2.6186128,52.93068,-0.36188665,79.47637,-3.1720624,59.372944,1.4215878,104.700455,2.7019289,150.73172,4.4677434,134.09656,classical
10  Rodrigo - Concierto de Aranjuez; II. Adagio.flac,0.26702097,0.09569475,0.024747474,0.000288858,897.1209844033884,107258.47070626686,1235.3450536964303,90384.42693116504,1371.7000388508611,401163.74196246965,0.049977399985487614,0.0013847420001855176,-1.2991753e-06,0.00080324593,-1.4251077e-05,1.9057761e-05,143.5546875,-420.79587,5993.934,160.23236,771.0904,0.5195237,1276.9695,17.485779,213.76642,11.635274,227.46974,7.6754303,79.99885,0.37714416,63.964275,-6.670874,126.818726,-6.9852004,89.46033,-0.19505182,70.18958,7.9384227,151.72545,6.3995714,84.01258,-2.670024,60.098217,-6.7097907,132.94057,-3.9678528,125.180435,2.5608883,64.65365,6.3925858,177.49837,3.5082808,107.103134,-1.4233023,50.21426,-0.24952683,155.87386,classical
"10  Schubert - 3 Marches Militaires, Op. 51, D. 733; No. 1 in D major (arr. P. Breiner for orchestra).flac",0.24553052,0.082223564,0.024394717,8.349931e-05,984.6251212165835,41974.98888435487,1277.492427808266,44823.61433285065,1497.1159471446886,108900.96151925367,0.06525546330785603,0.0005570219231209001,-1.0944469e-06,0.0005819966,-1.6746242e-05,2.0093043e-05,107.666015625,-377.68896,2691.0547,177.56032,272.8412,-9.542637,313.4117,2.859715,137.98323,3.826405,68.47118,-0.5003736,77.5252,-1.833591,55.962624,-8.172995,76.6994,-8.333582,69.30341,-6.391804,141.99113,-6.2800064,90.20862,1.3985794,118.21005,-1.4462078,160.78542,-1.8890284,99.739365,-6.2627497,66.388405,-3.2966468,57.492725,-4.9928007,45.742123,5.588308,61.905235,-0.3489562,63.179077,-6.8492208,112.207115,classical
"10  Tchaikovsky - The Sleeping Beauty, Op. 66, Act I- Waltz.flac",0.2438436,0.08356875,0.05417405,0.0016439409,1271.303197358007,94961.26011867817,1459.7904542755662,57829.474783282014,2242.9947702508225,413698.1698185149,0.07913028492647059,0.0006663004919124027,-4.618801e-06,0.0031565349,-7.929437e-05,0.00042849153,95.703125,-258.9822,6587.79,155.78346,452.86633,-26.606129,172.72954,20.639742,106.200165,-1.1763141,114.93599,4.15855,57.536293,-2.7828074,47.689598,-6.2200265,56.311954,-9.103573,57.222694,-7.4656434,63.869316,-7.798145,57.485634,-3.0159035,101.341995,-5.180284,45.559425,-7.746281,69.38123,-2.8327987,59.178955,1.9713267,80.80531,0.08290993,80.52178,-2.3751225,68.68833,-8.32814,59.523487,-5.654779,73.51612,classical
"10  Wagner - Tannhauser, Act III; Begluckt darf nun dich, ''Pilgrims' Chorus''.flac",0.31805292,0.090174675,0.01870943,0.00020514871,1248.2716532188804,40323.83657902379,1391.919912891595,27276.431805774315,2507.726502787587,150712.14308695763,0.06112699242937306,0.00027162543325594496,-1.4172551e-06,0.0004290331,-1.4264485e-05,2.5603409e-05,151.99908088235293,-364.1621,5636.302,156.90756,254.76735,-40.227386,308.98065,32.146374,179.9868,7.298269,337.68945,-20.200247,91.26438,-13.690522,64.27525,-7.2021937,50.580498,-37.16404,116.25508,-10.188551,62.07411,-2.1567194,49.088554,-8.822318,62.94309,-7.495878,28.745903,-6.0760283,27.26047,-6.1759124,27.116295,-4.454852,26.575396,-9.206493,28.220285,-11.339489,38.69129,-4.8919024,24.918346,-5.2074413,34.713398,classical
